Duration,TargetShape,Type,acc,accuracy,average_response_time,avg_rt,background,bidi,block_size,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_difficult_practice_resp,correct_difficult_resp,correct_easy_practice_resp,correct_easy_resp,correct_number_input_1,count_Ethics,count_Goodbye,count_Goodbye_Contacts,count_Instructions,count_OpeningWelcome,count_Pop_tunes,count_break,count_difficult_practice,count_difficult_practice_loop,count_difficult_practice_resp,count_difficult_resp,count_difficult_task,count_difficult_task_loop,count_easy_practice,count_easy_practice_loop,count_easy_practice_resp,count_easy_resp,count_easy_task,count_easy_task_loop,count_experiment,count_experimentbegins,count_fixation,count_get_participant_num_1,count_get_sub_num_1,count_init_1,count_instructions_difficult,count_mindwanderingprobe,count_new_logger_3,count_new_sketchpad_5_1,count_number_input_1,count_osweb,count_practice_instruction,count_process_input_1,count_show_input_1,count_stimuli,cr,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,empty_column,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,fname,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,multichar_response,opensesame_codename,opensesame_version,penwidth,psychopy_waitblanking,queryParams_batchId,queryParams_generalMultiple,repeat_cycle,response,response_Instructions,response_OpeningWelcome,response_Pop_tunes,response_break,response_difficult_practice_resp,response_difficult_resp,response_easy_practice_resp,response_easy_resp,response_experimentbegins,response_instructions_difficult,response_mindwanderingprobe,response_new_sketchpad_5_1,response_number_input_1,response_practice_instruction,response_time,response_time_Instructions,response_time_OpeningWelcome,response_time_Pop_tunes,response_time_break,response_time_difficult_practice_resp,response_time_difficult_resp,response_time_easy_practice_resp,response_time_easy_resp,response_time_experimentbegins,response_time_instructions_difficult,response_time_mindwanderingprobe,response_time_new_sketchpad_5_1,response_time_number_input_1,response_time_practice_instruction,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,time_Instructions,time_OpeningWelcome,time_Pop_tunes,time_break,time_difficult_practice_loop,time_difficult_practice_resp,time_difficult_resp,time_difficult_task_loop,time_easy_practice_loop,time_easy_practice_resp,time_easy_resp,time_easy_task_loop,time_experimentbegins,time_fixation,time_get_sub_num_1,time_init_1,time_instructions_difficult,time_mindwanderingprobe,time_new_logger_3,time_new_sketchpad_5_1,time_number_input_1,time_practice_instruction,time_process_input_1,time_show_input_1,time_stimuli,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
infinite,,Target,62,62,1867,1867,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,10,10,0,0,0,18,6,0,0,0,0,10,0,6,0,0,6,6,18,z,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide16.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,z,space,space,None,,,,None,z,space,,space,,enter,space,890,41998,10342,365,,,,3017,890,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,172618,119,137872,172105,119,109,,56674,173519,,3402,70457,4309,3402,172618,New experiment,16,48549,26,yes,1024
3000,,Stimuli,63,63,1910,1910,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,11,11,0,0,0,19,6,0,0,0,0,11,0,6,0,0,6,6,19,None,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide2.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3015,41998,10342,365,,,,3017,3015,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,174036,119,137872,173521,119,109,,56674,177052,,3402,70457,4309,3402,174036,New experiment,17,51564,27,yes,1024
3000,,Stimuli,64,64,1949,1949,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,12,12,0,0,0,20,6,0,0,0,0,12,0,6,0,0,6,6,20,None,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide14.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3015,41998,10342,365,,,,3017,3015,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,177569,119,137872,177054,119,109,,56674,180585,,3402,70457,4309,3402,177569,New experiment,18,54579,28,yes,1024
3000,,Stimuli,66,66,1986,1986,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,13,13,0,0,0,21,6,0,0,0,0,13,0,6,0,0,6,6,21,None,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide13.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3016,41998,10342,365,,,,3017,3016,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,181102,119,137872,180587,119,109,,56674,184118,,3402,70457,4309,3402,181102,New experiment,19,57595,29,yes,1024
3000,,Stimuli,63,63,1943,1943,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,0,,,1,0,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,14,14,0,0,0,22,6,0,0,0,0,14,0,6,0,0,6,6,22,None,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide3.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,m,space,space,None,,,,None,m,space,,space,,enter,space,698,41998,10342,365,,,,3017,698,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,184636,119,137872,184120,119,109,,56674,185335,,3402,70457,4309,3402,184636,New experiment,19,58293,30,yes,1024
infinite,,Target,61,61,1918,1918,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,0,,,1,0,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,15,15,0,0,0,23,6,0,0,0,0,15,0,6,0,0,6,6,23,z,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide11.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,m,space,space,None,,,,None,m,space,,space,,enter,space,1150,41998,10342,365,,,,3017,1150,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,185852,119,137872,185337,119,109,,56674,187019,,3402,70457,4309,3402,185852,New experiment,19,59443,31,yes,1024
3000,,Stimuli,63,63,1952,1952,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,16,16,0,0,0,24,6,0,0,0,0,16,0,6,0,0,6,6,24,None,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide1.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3017,41998,10342,365,,,,3017,3017,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,187535,119,137872,187023,119,109,,56674,190552,,3402,70457,4309,3402,187535,New experiment,20,62460,32,yes,1024
infinite,,Target,64,64,1911,1911,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,17,17,0,0,0,25,6,0,0,0,0,17,0,6,0,0,6,6,25,m,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide17.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,m,space,space,None,,,,None,m,space,,space,,enter,space,619,41998,10342,365,,,,3017,619,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,191068,119,137872,190554,119,109,,56674,191701,,3402,70457,4309,3402,191068,New experiment,21,63079,33,yes,1024
3000,,Stimuli,65,65,1944,1944,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,18,18,0,0,0,26,6,0,0,0,0,18,0,6,0,0,6,6,26,None,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide13.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3017,41998,10342,365,,,,3017,3017,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,192218,119,137872,191703,119,109,,56674,195235,,3402,70457,4309,3402,192218,New experiment,22,66096,34,yes,1024
infinite,,Target,66,66,1907,1907,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,19,19,0,0,0,27,6,0,0,0,0,19,0,6,0,0,6,6,27,m,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide15.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,m,space,space,None,,,,None,m,space,,space,,enter,space,642,41998,10342,365,,,,3017,642,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,195751,119,137872,195237,119,109,,56674,196401,,3402,70457,4309,3402,195751,New experiment,23,66738,35,yes,1024
3000,,Stimuli,67,67,1938,1938,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,20,20,0,0,0,28,6,0,0,0,0,20,0,6,0,0,6,6,28,None,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide2.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3016,41998,10342,365,,,,3017,3016,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,196918,119,137872,196403,119,109,,56674,199934,,3402,70457,4309,3402,196918,New experiment,24,69754,36,yes,1024
3000,,Stimuli,68,68,1967,1967,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,21,21,0,0,0,29,6,0,0,0,0,21,0,6,0,0,6,6,29,None,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide1.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3014,41998,10342,365,,,,3017,3014,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,200452,119,137872,199936,119,109,,56674,203467,,3402,70457,4309,3402,200452,New experiment,25,72768,37,yes,1024
3000,,Stimuli,68,68,1994,1994,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,22,22,0,0,0,30,6,0,0,0,0,22,0,6,0,0,6,6,30,None,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide8.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3016,41998,10342,365,,,,3017,3016,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,203984,119,137872,203469,119,109,,56674,207001,,3402,70457,4309,3402,203984,New experiment,26,75784,38,yes,1024
infinite,,Target,69,69,1958,1958,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,23,23,0,0,0,31,6,0,0,0,0,23,0,6,0,0,6,6,31,m,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide10.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,m,space,space,None,,,,None,m,space,,space,,enter,space,586,41998,10342,365,,,,3017,586,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,207518,119,137872,207003,119,109,,56674,208117,,3402,70457,4309,3402,207518,New experiment,27,76370,39,yes,1024
3000,,Stimuli,70,70,1985,1985,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,24,24,0,0,0,32,6,0,0,0,0,24,0,6,0,0,6,6,32,None,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide7.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3017,41998,10342,365,,,,3017,3017,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,208634,119,137872,208119,119,109,,56674,211651,,3402,70457,4309,3402,208634,New experiment,28,79387,40,yes,1024
infinite,,Target,71,71,1956,1956,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,25,25,0,0,0,33,6,0,0,0,0,25,0,6,0,0,6,6,33,z,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide12.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,z,space,space,None,,,,None,z,space,,space,,enter,space,796,41998,10342,365,,,,3017,796,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,212167,119,137872,211653,119,109,,56674,212967,,3402,70457,4309,3402,212167,New experiment,29,80183,41,yes,1024
infinite,,Probe,69,69,1959,1959,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,0,,,1,0,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,26,26,0,0,0,34,6,0,0,0,0,26,0,6,0,0,6,6,34,y;n,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,wandering.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,y,space,space,None,,,,None,y,space,,space,,enter,space,2104,41998,10342,365,,,,3017,2104,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,213484,119,137872,212969,119,109,,56674,215601,,3402,70457,4309,3402,213484,New experiment,29,82287,42,yes,1024
3000,,Stimuli,70,70,1984,1984,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,27,27,0,0,0,35,6,0,0,0,0,27,0,6,0,0,6,6,35,None,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide13.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3016,41998,10342,365,,,,3017,3016,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,216118,119,137872,215602,119,109,,56674,219134,,3402,70457,4309,3402,216118,New experiment,30,85303,43,yes,1024
3000,,Stimuli,70,70,2007,2007,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,28,28,0,0,0,36,6,0,0,0,0,28,0,6,0,0,6,6,36,None,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide14.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3015,41998,10342,365,,,,3017,3015,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,219651,119,137872,219136,119,109,,56674,222666,,3402,70457,4309,3402,219651,New experiment,31,88318,44,yes,1024
infinite,,Target,71,71,1977,1977,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,29,29,0,0,0,37,6,0,0,0,0,29,0,6,0,0,6,6,37,z,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide16.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,z,space,space,None,,,,None,z,space,,space,,enter,space,628,41998,10342,365,,,,3017,628,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,223184,119,137872,222669,119,109,,56674,223817,,3402,70457,4309,3402,223184,New experiment,32,88946,45,yes,1024
infinite,,Target,72,72,1952,1952,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,30,30,0,0,0,38,6,0,0,0,0,30,0,6,0,0,6,6,38,z,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide18.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,z,space,space,None,,,,None,z,space,,space,,enter,space,826,41998,10342,365,,,,3017,826,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,224334,119,137872,223818,119,109,,56674,225167,,3402,70457,4309,3402,224334,New experiment,33,89772,46,yes,1024
3000,,Stimuli,72,72,1974,1974,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,31,31,0,0,0,39,6,0,0,0,0,31,0,6,0,0,6,6,39,None,16/02/2022,16/02/2022,22:58:29,Wed Mar 16 2022 22:58:29 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide1.jpg,no,mono,no,18,no,white,no,no,768,23058,3.6.1,psycho,psycho,ae2204,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3016,41998,10342,365,,,,3017,3016,4741,,13768,,893,43563,2,psycho,809,1440,30,900,30,106,44,1440,1.64747E+12,1024,2,48000,-16,experiment,18844,even,MacIntel,14661,4313,114022,,119,,,119,119,134853,225684,119,137872,225169,119,109,,56674,228700,,3402,70457,4309,3402,225684,New experiment,34,92788,47,yes,1024
